image_path,cluster_label
D:/GeoGuessrGuessr/geoguesst\22.18956066879207_113.55194732177372_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.18956066879207_113.55194732177372_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.18956066879207_113.55194732177372_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.18956066879207_113.55194732177372_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.189731872010615_113.55006506676071_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.189731872010615_113.55006506676071_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.189731872010615_113.55006506676071_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.189731872010615_113.55006506676071_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.189731872010615_113.55006506676071_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.189731872010615_113.55006506676071_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.18989790054084_113.54877241257878_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.18989790054084_113.54877241257878_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.18989790054084_113.54877241257878_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.18989790054084_113.54877241257878_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.18989790054084_113.54877241257878_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.18989790054084_113.54877241257878_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.190092336679076_113.54986334830387_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.190092336679076_113.54986334830387_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.190092336679076_113.54986334830387_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.190092336679076_113.54986334830387_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.190092336679076_113.54986334830387_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.190092336679076_113.54986334830387_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.190138794967424_113.5485059916283_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.190138794967424_113.5485059916283_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.190138794967424_113.5485059916283_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.190138794967424_113.5485059916283_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.190138794967424_113.5485059916283_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.190138794967424_113.5485059916283_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.190369059506068_113.54594522582052_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.190369059506068_113.54594522582052_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.190369059506068_113.54594522582052_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.190369059506068_113.54594522582052_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.190369059506068_113.54594522582052_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.190369059506068_113.54594522582052_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.191010265721594_113.55095712807368_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.191010265721594_113.55095712807368_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.191010265721594_113.55095712807368_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.191010265721594_113.55095712807368_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\22.191010265721594_113.55095712807368_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.191010265721594_113.55095712807368_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.191102500081552_113.54352222262213_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.191102500081552_113.54352222262213_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.191102500081552_113.54352222262213_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.191102500081552_113.54352222262213_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.191102500081552_113.54352222262213_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.191102500081552_113.54352222262213_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.191375738479294_113.54746308001378_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.191375738479294_113.54746308001378_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.191375738479294_113.54746308001378_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.191375738479294_113.54746308001378_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.191375738479294_113.54746308001378_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.191375738479294_113.54746308001378_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19162296121444_113.54575305450719_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19162296121444_113.54575305450719_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19162296121444_113.54575305450719_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19162296121444_113.54575305450719_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19162296121444_113.54575305450719_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19162296121444_113.54575305450719_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.191807190424594_113.54406701837696_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.191807190424594_113.54406701837696_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.191807190424594_113.54406701837696_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.191807190424594_113.54406701837696_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.191807190424594_113.54406701837696_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.191807190424594_113.54406701837696_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.192243603662615_113.54604120460579_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.192243603662615_113.54604120460579_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.192243603662615_113.54604120460579_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.192243603662615_113.54604120460579_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.192243603662615_113.54604120460579_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.192243603662615_113.54604120460579_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.192295779246923_113.53993101567973_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.192295779246923_113.53993101567973_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.192295779246923_113.53993101567973_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.192295779246923_113.53993101567973_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.192295779246923_113.53993101567973_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.192295779246923_113.53993101567973_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.1923430517177_113.54901979621499_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.1923430517177_113.54901979621499_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.1923430517177_113.54901979621499_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.1923430517177_113.54901979621499_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.1923430517177_113.54901979621499_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.1923430517177_113.54901979621499_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.192669659776392_113.54320939018719_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.192669659776392_113.54320939018719_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.192669659776392_113.54320939018719_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.192669659776392_113.54320939018719_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.192669659776392_113.54320939018719_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.192669659776392_113.54320939018719_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.1926797_113.5434878_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.1926797_113.5434878_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.1926797_113.5434878_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.1926797_113.5434878_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.1926797_113.5434878_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.1926797_113.5434878_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.193007676791655_113.55026246701212_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.193007676791655_113.55026246701212_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.193007676791655_113.55026246701212_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.193007676791655_113.55026246701212_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.193007676791655_113.55026246701212_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.193007676791655_113.55026246701212_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19300856548361_113.54195775853908_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19300856548361_113.54195775853908_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19300856548361_113.54195775853908_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19300856548361_113.54195775853908_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19300856548361_113.54195775853908_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19300856548361_113.54195775853908_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.193013666946637_113.553000974199_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.193013666946637_113.553000974199_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.193013666946637_113.553000974199_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.193013666946637_113.553000974199_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.193013666946637_113.553000974199_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.193013666946637_113.553000974199_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.1930242_113.5373582_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.1930242_113.5373582_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.1930242_113.5373582_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.1930242_113.5373582_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.1930242_113.5373582_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.1930242_113.5373582_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.193069_113.5371782_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.193069_113.5371782_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.193069_113.5371782_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.193069_113.5371782_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.193069_113.5371782_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.193069_113.5371782_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19320061317823_113.5506317414194_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19320061317823_113.5506317414194_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19320061317823_113.5506317414194_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19320061317823_113.5506317414194_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19320061317823_113.5506317414194_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19320061317823_113.5506317414194_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19331056503592_113.54144790889599_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19331056503592_113.54144790889599_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19331056503592_113.54144790889599_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19331056503592_113.54144790889599_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19331056503592_113.54144790889599_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19331056503592_113.54144790889599_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.193557_113.5383304_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.193557_113.5383304_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.193557_113.5383304_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.193557_113.5383304_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.193557_113.5383304_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.193557_113.5383304_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939307558871_113.54374272592497_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939307558871_113.54374272592497_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939307558871_113.54374272592497_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939307558871_113.54374272592497_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939307558871_113.54374272592497_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939307558871_113.54374272592497_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939451_113.5354534_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939451_113.5354534_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939451_113.5354534_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939451_113.5354534_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939451_113.5354534_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.1939451_113.5354534_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19435321171138_113.55034492500782_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19435321171138_113.55034492500782_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19435321171138_113.55034492500782_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19435321171138_113.55034492500782_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19435321171138_113.55034492500782_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19435321171138_113.55034492500782_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19443543798524_113.53571747318168_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19443543798524_113.53571747318168_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19443543798524_113.53571747318168_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19443543798524_113.53571747318168_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19443543798524_113.53571747318168_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19443543798524_113.53571747318168_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.195071543003255_113.54364732403067_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.195071543003255_113.54364732403067_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.195071543003255_113.54364732403067_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.195071543003255_113.54364732403067_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.195071543003255_113.54364732403067_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.195071543003255_113.54364732403067_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.1954019_113.5405621_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.1954019_113.5405621_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.1954019_113.5405621_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.1954019_113.5405621_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.1954019_113.5405621_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.1954019_113.5405621_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.195516862726844_113.54453966303139_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.195516862726844_113.54453966303139_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.195516862726844_113.54453966303139_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.195516862726844_113.54453966303139_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.195516862726844_113.54453966303139_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.195516862726844_113.54453966303139_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.195534364660244_113.53820958889744_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.195534364660244_113.53820958889744_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.195534364660244_113.53820958889744_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.195534364660244_113.53820958889744_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.195534364660244_113.53820958889744_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.195534364660244_113.53820958889744_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19570486895179_113.5453113292688_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19570486895179_113.5453113292688_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19570486895179_113.5453113292688_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19570486895179_113.5453113292688_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19570486895179_113.5453113292688_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19570486895179_113.5453113292688_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19579340388154_113.54366151353395_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19579340388154_113.54366151353395_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19579340388154_113.54366151353395_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19579340388154_113.54366151353395_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19579340388154_113.54366151353395_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19579340388154_113.54366151353395_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.1958545_113.5521106_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.1958545_113.5521106_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.1958545_113.5521106_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.1958545_113.5521106_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.1958545_113.5521106_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.1958545_113.5521106_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19603417274435_113.53694643691185_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19603417274435_113.53694643691185_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19603417274435_113.53694643691185_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19603417274435_113.53694643691185_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19603417274435_113.53694643691185_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19603417274435_113.53694643691185_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19607648798958_113.55121775715_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19607648798958_113.55121775715_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19607648798958_113.55121775715_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19607648798958_113.55121775715_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19607648798958_113.55121775715_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19607648798958_113.55121775715_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.196462615789937_113.53593353231933_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.196462615789937_113.53593353231933_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.196462615789937_113.53593353231933_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.196462615789937_113.53593353231933_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.196462615789937_113.53593353231933_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.196462615789937_113.53593353231933_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.196898715143618_113.53587765272448_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.196898715143618_113.53587765272448_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.196898715143618_113.53587765272448_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.196898715143618_113.53587765272448_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.196898715143618_113.53587765272448_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.196898715143618_113.53587765272448_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19702895773036_113.53628234594748_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19702895773036_113.53628234594748_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.19702895773036_113.53628234594748_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.19702895773036_113.53628234594748_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.19702895773036_113.53628234594748_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.19702895773036_113.53628234594748_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.197321041888188_113.54600636176603_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.197321041888188_113.54600636176603_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\22.197321041888188_113.54600636176603_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\22.197321041888188_113.54600636176603_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\22.197321041888188_113.54600636176603_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\22.197321041888188_113.54600636176603_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\22.19762925384113_113.54237679368715_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\22.19762925384113_113.54237679368715_Index__Index_3.png,2
